NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Travis,48453,TX,NA,NA,NA,NA,NA,NA,NA,0
Winkler,48495,TX,NA,NA,NA,NA,NA,NA,NA,0
Williamson,48491,TX,NA,NA,NA,NA,NA,NA,NA,0
Smith,48423,TX,NA,NA,NA,NA,NA,NA,NA,0
Upton,48461,TX,NA,NA,NA,NA,NA,NA,NA,0
Polk,48373,TX,NA,NA,NA,NA,NA,NA,NA,0
Jasper,48241,TX,NA,NA,NA,NA,NA,NA,NA,0
Titus,48449,TX,NA,NA,NA,NA,NA,NA,NA,0
Reeves,48389,TX,NA,NA,NA,NA,NA,NA,NA,0
Swisher,48437,TX,NA,NA,NA,NA,NA,NA,NA,0
Glasscock,48173,TX,NA,NA,NA,NA,NA,NA,NA,0
Orange,48361,TX,NA,NA,NA,NA,NA,NA,NA,0
Galveston,48167,TX,NA,NA,NA,NA,NA,NA,NA,0
Aransas,48007,TX,NA,NA,NA,NA,NA,NA,NA,0
Val Verde,48465,TX,NA,NA,NA,NA,NA,NA,NA,0
Sabine,48403,TX,NA,NA,NA,NA,NA,NA,NA,0
Marion,48315,TX,NA,NA,NA,NA,NA,NA,NA,0
Kaufman,48257,TX,NA,NA,NA,NA,NA,NA,NA,0
Lamar,48277,TX,NA,NA,NA,NA,NA,NA,NA,0
Angelina,48005,TX,NA,NA,NA,NA,NA,NA,NA,0
Zavala,48507,TX,NA,NA,NA,NA,NA,NA,NA,0
Rusk,48401,TX,NA,NA,NA,NA,NA,NA,NA,0
Andrews,48003,TX,NA,NA,NA,NA,NA,NA,NA,0
Robertson,48395,TX,NA,NA,NA,NA,NA,NA,NA,0
Pecos,48371,TX,NA,NA,NA,NA,NA,NA,NA,0
Burleson,48051,TX,NA,NA,NA,NA,NA,NA,NA,0
Jackson,48239,TX,NA,NA,NA,NA,NA,NA,NA,0
Pawnee,40117,OK,NA,NA,NA,NA,NA,NA,NA,0
Cleveland,40027,OK,NA,NA,NA,NA,NA,NA,NA,0
Latimer,40077,OK,NA,NA,NA,NA,NA,NA,NA,0
Newton,48351,TX,NA,NA,NA,NA,NA,NA,NA,0
Crane,48103,TX,NA,NA,NA,NA,NA,NA,NA,0
Jack,48237,TX,NA,NA,NA,NA,NA,NA,NA,0
Menard,48327,TX,NA,NA,NA,NA,NA,NA,NA,0
Burnet,48053,TX,NA,NA,NA,NA,NA,NA,NA,0
Uvalde,48463,TX,NA,NA,NA,NA,NA,NA,NA,0
McMullen,48311,TX,NA,NA,NA,NA,NA,NA,NA,0
Guadalupe,48187,TX,NA,NA,NA,NA,NA,NA,NA,0
Harrison,48203,TX,NA,NA,NA,NA,NA,NA,NA,0
Refugio,48391,TX,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,48057,TX,NA,NA,NA,NA,NA,NA,NA,0
Eastland,48133,TX,NA,NA,NA,NA,NA,NA,NA,0
Foard,48155,TX,NA,NA,NA,NA,NA,NA,NA,0
Cherokee,48073,TX,NA,NA,NA,NA,NA,NA,NA,0
Camp,48063,TX,NA,NA,NA,NA,NA,NA,NA,0
El Paso,48141,TX,NA,NA,NA,NA,NA,NA,NA,0
Anderson,48001,TX,NA,NA,NA,NA,NA,NA,NA,0
Hardin,48199,TX,NA,NA,NA,NA,NA,NA,NA,0
Jeff Davis,48243,TX,NA,NA,NA,NA,NA,NA,NA,0
Bryan,40013,OK,NA,NA,NA,NA,NA,NA,NA,0
Midland,48329,TX,NA,NA,NA,NA,NA,NA,NA,0
Maverick,48323,TX,NA,NA,NA,NA,NA,NA,NA,0
Young,48503,TX,NA,NA,NA,NA,NA,NA,NA,0
Brewster,48043,TX,NA,NA,NA,NA,NA,NA,NA,0
Mills,48333,TX,NA,NA,NA,NA,NA,NA,NA,0
Hidalgo,48215,TX,NA,NA,NA,NA,NA,NA,NA,0
Wharton,48481,TX,NA,NA,NA,NA,NA,NA,NA,0
Garza,48169,TX,NA,NA,NA,NA,NA,NA,NA,0
Garvin,40049,OK,NA,NA,NA,NA,NA,NA,NA,0
Tulsa,40143,OK,NA,NA,NA,NA,NA,NA,NA,0
Ector,48135,TX,NA,NA,NA,NA,NA,NA,NA,0
Caldwell,48055,TX,NA,NA,NA,NA,NA,NA,NA,0
Terry,48445,TX,NA,NA,NA,NA,NA,NA,NA,0
Wise,48497,TX,NA,NA,NA,NA,NA,NA,NA,0
Castro,48069,TX,NA,NA,NA,NA,NA,NA,NA,0
McLennan,48309,TX,NA,NA,NA,NA,NA,NA,NA,0
Milam,48331,TX,NA,NA,NA,NA,NA,NA,NA,0
Comal,48091,TX,NA,NA,NA,NA,NA,NA,NA,0
Gregg,48183,TX,NA,NA,NA,NA,NA,NA,NA,0
Hughes,40063,OK,NA,NA,NA,NA,NA,NA,NA,0
Carter,40019,OK,NA,NA,NA,NA,NA,NA,NA,0
Stephens,40137,OK,NA,NA,NA,NA,NA,NA,NA,0
Hansford,48195,TX,NA,NA,NA,NA,NA,NA,NA,0
Nolan,48353,TX,NA,NA,NA,NA,NA,NA,NA,0
Blanco,48031,TX,NA,NA,NA,NA,NA,NA,NA,0
Live Oak,48297,TX,NA,NA,NA,NA,NA,NA,NA,0
Gray,48179,TX,NA,NA,NA,NA,NA,NA,NA,0
DeWitt,48123,TX,NA,NA,NA,NA,NA,NA,NA,0
Murray,40099,OK,NA,NA,NA,NA,NA,NA,NA,0
Harmon,40057,OK,NA,1,NA,NA,NA,NA,NA,1
Coal,40029,OK,NA,NA,NA,NA,NA,NA,NA,0
Lavaca,48285,TX,NA,NA,NA,NA,NA,NA,NA,0
Jim Hogg,48247,TX,NA,NA,NA,NA,NA,NA,NA,0
Briscoe,48045,TX,NA,NA,NA,NA,NA,NA,NA,0
Reagan,48383,TX,NA,NA,NA,NA,NA,NA,NA,0
La Salle,48283,TX,NA,NA,NA,NA,NA,NA,NA,0
Hartley,48205,TX,NA,NA,NA,NA,NA,NA,NA,0
Borden,48033,TX,NA,NA,NA,NA,NA,NA,NA,0
Adair,40001,OK,NA,NA,NA,NA,NA,NA,NA,0
Delaware,40041,OK,NA,NA,NA,NA,NA,NA,NA,0
Ottawa,40115,OK,NA,NA,NA,NA,NA,NA,NA,0
Matagorda,48321,TX,NA,NA,NA,NA,NA,NA,NA,0
Montague,48337,TX,NA,3,1,1,NA,NA,NA,4
Clay,48077,TX,NA,NA,1,NA,NA,NA,NA,1
Lipscomb,48295,TX,NA,NA,NA,NA,NA,NA,NA,0
Cochran,48079,TX,NA,NA,NA,NA,NA,NA,NA,0
Wilbarger,48487,TX,NA,4,2,1,NA,NA,NA,6
Deaf Smith,48117,TX,NA,NA,NA,NA,NA,NA,NA,0
Willacy,48489,TX,NA,NA,NA,NA,NA,NA,NA,0
Webb,48479,TX,NA,NA,NA,NA,NA,NA,NA,0
Harris,48201,TX,NA,NA,NA,NA,NA,NA,NA,0
Gaines,48165,TX,NA,NA,NA,NA,NA,NA,NA,0
Parmer,48369,TX,NA,NA,NA,NA,NA,NA,NA,0
Fannin,48147,TX,NA,NA,NA,NA,NA,NA,NA,0
Dallam,48111,TX,NA,NA,NA,NA,NA,NA,NA,0
Oklahoma,40109,OK,NA,2,NA,NA,NA,NA,NA,2
Canadian,40017,OK,NA,NA,NA,NA,NA,NA,NA,0
Caddo,40015,OK,NA,NA,NA,NA,NA,NA,NA,0
Collin,48085,TX,NA,NA,NA,NA,NA,NA,NA,0
Alfalfa,40003,OK,NA,NA,NA,NA,NA,NA,NA,0
Texas,40139,OK,NA,NA,NA,NA,NA,NA,NA,0
Washington,40147,OK,NA,NA,NA,NA,NA,NA,NA,0
Love,40085,OK,NA,NA,NA,NA,NA,NA,NA,0
Roger Mills,40129,OK,NA,NA,1,NA,NA,NA,NA,1
Sterling,48431,TX,NA,NA,NA,NA,NA,NA,NA,0
Logan,40083,OK,NA,NA,NA,NA,NA,NA,NA,0
McIntosh,40091,OK,NA,NA,NA,NA,NA,NA,NA,0
Okfuskee,40107,OK,NA,NA,NA,NA,NA,NA,NA,0
Dewey,40043,OK,NA,NA,NA,NA,NA,NA,NA,0
Hays,48209,TX,NA,NA,NA,NA,NA,NA,NA,0
Denton,48121,TX,NA,NA,NA,NA,NA,NA,NA,0
Lubbock,48303,TX,NA,NA,NA,NA,NA,NA,NA,0
Runnels,48399,TX,NA,NA,NA,NA,NA,NA,NA,0
Kendall,48259,TX,NA,NA,NA,NA,NA,NA,NA,0
Medina,48325,TX,NA,NA,NA,NA,NA,NA,NA,0
Jim Wells,48249,TX,NA,NA,NA,NA,NA,NA,NA,0
Hamilton,48193,TX,NA,NA,NA,NA,NA,NA,NA,0
Limestone,48293,TX,NA,NA,NA,NA,NA,NA,NA,0
Hall,48191,TX,NA,NA,NA,NA,NA,NA,NA,0
Lynn,48305,TX,NA,NA,NA,NA,NA,NA,NA,0
Crosby,48107,TX,NA,NA,NA,NA,NA,NA,NA,0
Edwards,48137,TX,NA,NA,NA,NA,NA,NA,NA,0
Bell,48027,TX,NA,NA,NA,NA,NA,NA,NA,0
Bastrop,48021,TX,NA,NA,NA,NA,NA,NA,NA,0
Taylor,48441,TX,NA,NA,NA,NA,NA,NA,NA,0
Kay,40071,OK,NA,NA,NA,NA,NA,NA,NA,0
Liberty,48291,TX,NA,NA,NA,NA,NA,NA,NA,0
Cimarron,40025,OK,NA,NA,NA,NA,NA,NA,NA,0
Pontotoc,40123,OK,NA,NA,NA,NA,NA,NA,NA,0
Mayes,40097,OK,NA,NA,NA,NA,NA,NA,NA,0
Washita,40149,OK,NA,NA,NA,NA,NA,NA,NA,0
Rogers,40131,OK,NA,NA,NA,NA,NA,NA,NA,0
Pushmataha,40127,OK,NA,NA,NA,NA,NA,NA,NA,0
Woodward,40153,OK,NA,NA,NA,NA,NA,NA,NA,0
Johnston,40069,OK,NA,NA,NA,NA,NA,NA,NA,0
Hardeman,48197,TX,NA,NA,NA,NA,NA,NA,NA,0
Wheeler,48483,TX,NA,NA,NA,NA,NA,NA,NA,0
Bailey,48017,TX,NA,NA,NA,NA,NA,NA,NA,0
Tarrant,48439,TX,NA,NA,NA,NA,NA,NA,NA,0
Wichita,48485,TX,NA,2,5,NA,NA,NA,NA,7
McCulloch,48307,TX,NA,NA,NA,NA,NA,NA,NA,0
Gonzales,48177,TX,NA,NA,NA,NA,NA,NA,NA,0
Hood,48221,TX,NA,NA,NA,NA,NA,NA,NA,0
Yoakum,48501,TX,NA,NA,NA,NA,NA,NA,NA,0
Howard,48227,TX,NA,NA,NA,NA,NA,NA,NA,0
Coryell,48099,TX,NA,NA,NA,NA,NA,NA,NA,0
Tom Green,48451,TX,NA,NA,NA,NA,NA,NA,NA,0
Fayette,48149,TX,NA,NA,NA,NA,NA,NA,NA,0
Throckmorton,48447,TX,NA,NA,NA,NA,NA,NA,NA,0
Archer,48009,TX,NA,NA,NA,NA,NA,NA,NA,0
Atascosa,48013,TX,NA,NA,NA,NA,NA,NA,NA,0
Erath,48143,TX,NA,NA,NA,NA,NA,NA,NA,0
Potter,48375,TX,NA,NA,NA,NA,NA,NA,NA,0
Moore,48341,TX,NA,NA,NA,NA,NA,NA,NA,0
Hutchinson,48233,TX,NA,NA,NA,NA,NA,NA,NA,0
Mason,48319,TX,NA,NA,NA,NA,NA,NA,NA,0
Bandera,48019,TX,NA,NA,NA,NA,NA,NA,NA,0
Lamb,48279,TX,NA,NA,NA,NA,NA,NA,NA,0
Goliad,48175,TX,NA,NA,NA,NA,NA,NA,NA,0
Baylor,48023,TX,NA,NA,NA,NA,NA,NA,NA,0
Martin,48317,TX,NA,NA,NA,NA,NA,NA,NA,0
Knox,48275,TX,NA,NA,NA,NA,NA,NA,NA,0
Somervell,48425,TX,NA,NA,NA,NA,NA,NA,NA,0
Frio,48163,TX,NA,NA,NA,NA,NA,NA,NA,0
Madison,48313,TX,NA,NA,NA,NA,NA,NA,NA,0
San Saba,48411,TX,NA,NA,NA,NA,NA,NA,NA,0
Kent,48263,TX,NA,NA,NA,NA,NA,NA,NA,0
Childress,48075,TX,NA,NA,NA,NA,NA,NA,NA,0
Stonewall,48433,TX,NA,NA,NA,NA,NA,NA,NA,0
Culberson,48109,TX,NA,NA,NA,NA,NA,NA,NA,0
Schleicher,48413,TX,NA,NA,NA,NA,NA,NA,NA,0
Armstrong,48011,TX,NA,NA,NA,NA,NA,NA,NA,0
Concho,48095,TX,NA,NA,NA,NA,NA,NA,NA,0
Noble,40103,OK,NA,NA,NA,NA,NA,NA,NA,0
Greer,40055,OK,NA,2,NA,NA,NA,NA,NA,2
Grady,40051,OK,NA,NA,NA,NA,NA,NA,NA,0
Grant,40053,OK,NA,NA,NA,NA,NA,NA,NA,0
Sherman,48421,TX,NA,NA,NA,NA,NA,NA,NA,0
Panola,48365,TX,NA,NA,NA,NA,NA,NA,NA,0
Cherokee,40021,OK,NA,NA,NA,NA,NA,NA,NA,0
Kerr,48265,TX,NA,NA,NA,NA,NA,NA,NA,0
Johnson,48251,TX,NA,NA,NA,NA,NA,NA,NA,0
Bosque,48035,TX,NA,NA,NA,NA,NA,NA,NA,0
Coke,48081,TX,NA,NA,NA,NA,NA,NA,NA,0
Hill,48217,TX,NA,NA,NA,NA,NA,NA,NA,0
Palo Pinto,48363,TX,NA,NA,NA,NA,NA,NA,NA,0
Mitchell,48335,TX,NA,NA,NA,NA,NA,NA,NA,0
Hale,48189,TX,NA,NA,NA,NA,NA,NA,NA,0
Franklin,48159,TX,NA,NA,NA,NA,NA,NA,NA,0
Cottle,48101,TX,NA,3,2,NA,NA,NA,NA,5
Harper,40059,OK,NA,NA,2,NA,NA,NA,NA,2
Gillespie,48171,TX,NA,NA,NA,NA,NA,NA,NA,0
Comanche,48093,TX,NA,NA,NA,NA,NA,NA,NA,0
Brown,48049,TX,NA,NA,NA,NA,NA,NA,NA,0
Kimble,48267,TX,NA,NA,NA,NA,NA,NA,NA,0
Stephens,48429,TX,NA,NA,NA,NA,NA,NA,NA,0
Irion,48235,TX,NA,NA,NA,NA,NA,NA,NA,0
Carson,48065,TX,NA,NA,NA,NA,NA,NA,NA,0
Donley,48129,TX,NA,NA,NA,NA,NA,NA,NA,0
Beckham,40009,OK,NA,NA,NA,NA,NA,NA,NA,0
Custer,40039,OK,NA,NA,NA,NA,NA,NA,NA,0
Pittsburg,40121,OK,NA,NA,NA,NA,NA,NA,NA,0
Payne,40119,OK,NA,NA,NA,NA,NA,NA,NA,0
Blaine,40011,OK,NA,NA,NA,NA,NA,NA,NA,0
Atoka,40005,OK,NA,NA,NA,NA,NA,NA,NA,0
Grayson,48181,TX,NA,NA,NA,NA,NA,NA,NA,0
Woods,40151,OK,NA,NA,NA,NA,NA,NA,NA,0
Cotton,40033,OK,NA,1,8,NA,NA,NA,NA,9
Wilson,48493,TX,NA,NA,NA,NA,NA,NA,NA,0
Lincoln,40081,OK,NA,NA,NA,NA,NA,NA,NA,0
Jones,48253,TX,NA,NA,NA,NA,NA,NA,NA,0
Shackelford,48417,TX,NA,NA,NA,NA,NA,NA,NA,0
Beaver,40007,OK,NA,NA,1,NA,NA,NA,NA,1
Real,48385,TX,NA,NA,NA,NA,NA,NA,NA,0
Kingfisher,40073,OK,NA,NA,NA,NA,NA,NA,NA,0
Creek,40037,OK,NA,NA,NA,NA,NA,NA,NA,0
Major,40093,OK,NA,NA,NA,NA,NA,NA,NA,0
Karnes,48255,TX,NA,NA,NA,NA,NA,NA,NA,0
Comanche,40031,OK,NA,NA,1,NA,NA,NA,NA,1
Zapata,48505,TX,NA,NA,NA,NA,NA,NA,NA,0
Ochiltree,48357,TX,NA,NA,NA,NA,NA,NA,NA,0
Cooke,48097,TX,NA,NA,NA,NA,NA,NA,NA,0
Dawson,48115,TX,NA,NA,NA,NA,NA,NA,NA,0
Ellis,40045,OK,NA,NA,NA,NA,NA,NA,NA,0
Randall,48381,TX,NA,NA,NA,NA,NA,NA,NA,0
Haskell,48207,TX,NA,NA,NA,NA,NA,NA,NA,0
Lampasas,48281,TX,NA,NA,NA,NA,NA,NA,NA,0
Kinney,48271,TX,NA,NA,NA,NA,NA,NA,NA,0
Haskell,40061,OK,NA,NA,NA,NA,NA,NA,NA,0
Oldham,48359,TX,NA,NA,NA,NA,NA,NA,NA,0
Dallas,48113,TX,NA,NA,NA,NA,NA,NA,NA,0
Coleman,48083,TX,NA,NA,NA,NA,NA,NA,NA,0
Parker,48367,TX,NA,NA,NA,NA,NA,NA,NA,0
Llano,48299,TX,NA,NA,NA,NA,NA,NA,NA,0
Brooks,48047,TX,NA,NA,NA,NA,NA,NA,NA,0
Rockwall,48397,TX,NA,NA,NA,NA,NA,NA,NA,0
Callahan,48059,TX,NA,NA,NA,NA,NA,NA,NA,0
Falls,48145,TX,NA,1,NA,NA,NA,NA,NA,1
Garfield,40047,OK,NA,NA,NA,NA,NA,NA,NA,0
Nowata,40105,OK,NA,NA,NA,NA,NA,NA,NA,0
Hunt,48231,TX,NA,NA,NA,NA,NA,NA,NA,0
